Route stop,Business,GitHub Pages link,HTTP status,Audit status
478,Roger's DELI & DONUTS,https://axel-slid.github.io/bay-area-final-1000-websites/rogers-deli-donuts-mountain-view/,200,PASS
479,Salon Finesse,https://axel-slid.github.io/bay-area-final-1000-websites/salon-finesse-bay-area/,200,PASS
480,Center Tailoring & Alterations,https://axel-slid.github.io/bay-area-final-1000-websites/center-tailoring-alterations-bay-area/,200,PASS
481,Taqueria Los Charros,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-los-charros-bay-area/,200,PASS
482,Mervyn's Lounge,https://axel-slid.github.io/bay-area-final-1000-websites/mervyns-lounge-mountain-view/,200,PASS
483,Phở Tô Châu,https://axel-slid.github.io/bay-area-final-1000-websites/pho-to-chau-bay-area/,200,PASS
484,Imagine Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/imagine-hair-salon-mountain-view/,200,PASS
485,Hong Kong Bakery and Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/hong-kong-bakery-and-cafe-mountain-view/,200,PASS
486,Ramen Izakaya Yu-Gen,https://axel-slid.github.io/bay-area-final-1000-websites/ramen-izakaya-yu-gen-mountain-view/,200,PASS
487,Dr. Yvette Tan Antonio Family Dentistry,https://axel-slid.github.io/bay-area-final-1000-websites/dr-yvette-tan-antonio-family-dentistry-bay-area/,200,PASS
488,Bailey Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/bailey-beauty-salon-mountain-view/,200,PASS
489,Sushi Jin,https://axel-slid.github.io/bay-area-final-1000-websites/sushi-jin-mountain-view/,200,PASS
490,Star Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/star-nail-spa-mountain-view/,200,PASS
491,Beauty Salon Haircut,https://axel-slid.github.io/bay-area-final-1000-websites/beauty-salon-haircut-mountain-view/,200,PASS
492,Mercedes Benz Repair,https://axel-slid.github.io/bay-area-final-1000-websites/mercedes-benz-repair-bay-area/,200,PASS
493,Royal Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/royal-beauty-salon-mountain-view/,200,PASS
494,Nail Touch Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/nail-touch-beauty-salon-bay-area/,200,PASS
495,Blades Styling,https://axel-slid.github.io/bay-area-final-1000-websites/blades-styling-palo-alto/,200,PASS
496,Yardbird Equipment,https://axel-slid.github.io/bay-area-final-1000-websites/yardbird-equipment-mountain-view/,200,PASS
497,D'Cache Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/dcache-beauty-salon-bay-area/,200,PASS
498,Emergency Animal Care,https://axel-slid.github.io/bay-area-final-1000-websites/emergency-animal-care-mountain-view/,200,PASS
499,Esther's German Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/esthers-german-restaurant-los-altos/,200,PASS
500,A Good Morning,https://axel-slid.github.io/bay-area-final-1000-websites/a-good-morning-bay-area/,200,PASS
501,The Lux Beauty,https://axel-slid.github.io/bay-area-final-1000-websites/the-lux-beauty-mountain-view/,200,PASS
502,Amici,https://axel-slid.github.io/bay-area-final-1000-websites/amici-bay-area/,200,PASS
503,The Sea by Alexander's Steakhouse,https://axel-slid.github.io/bay-area-final-1000-websites/the-sea-by-alexanders-steakhouse-palo-alto/,200,PASS
504,Palo Alto Advanced Dentists,https://axel-slid.github.io/bay-area-final-1000-websites/palo-alto-advanced-dentists-bay-area/,200,PASS
505,Sushi Tomo,https://axel-slid.github.io/bay-area-final-1000-websites/sushi-tomo-palo-alto/,200,PASS
506,Hong Kong Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/hong-kong-restaurant-palo-alto/,200,PASS
507,Smog 4 Less,https://axel-slid.github.io/bay-area-final-1000-websites/smog-4-less-palo-alto/,200,PASS
508,Wilmer Hale,https://axel-slid.github.io/bay-area-final-1000-websites/wilmer-hale-palo-alto/,200,PASS
509,Hairshaper's Club,https://axel-slid.github.io/bay-area-final-1000-websites/hairshapers-club-palo-alto/,200,PASS
510,Salon 454,https://axel-slid.github.io/bay-area-final-1000-websites/salon-454-palo-alto/,200,PASS
511,Palo Alto Sol,https://axel-slid.github.io/bay-area-final-1000-websites/palo-alto-sol-palo-alto/,200,PASS
512,Daigo,https://axel-slid.github.io/bay-area-final-1000-websites/daigo-palo-alto/,200,PASS
513,Hair Studio,https://axel-slid.github.io/bay-area-final-1000-websites/hair-studio-palo-alto/,200,PASS
514,Pho Banh Mi,https://axel-slid.github.io/bay-area-final-1000-websites/pho-banh-mi-palo-alto/,200,PASS
515,Simply Be Beautiful,https://axel-slid.github.io/bay-area-final-1000-websites/simply-be-beautiful-palo-alto/,200,PASS
516,Menlo Park Smog,https://axel-slid.github.io/bay-area-final-1000-websites/menlo-park-smog-bay-area/,200,PASS
517,Ochoas Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/ochoas-beauty-salon-bay-area/,200,PASS
518,New Generation Nails,https://axel-slid.github.io/bay-area-final-1000-websites/new-generation-nails-bay-area/,200,PASS
519,Tony's Pizza,https://axel-slid.github.io/bay-area-final-1000-websites/tonys-pizza-bay-area/,200,PASS
520,Markstyle,https://axel-slid.github.io/bay-area-final-1000-websites/markstyle-bay-area/,200,PASS
521,Nina's Nails & Hair,https://axel-slid.github.io/bay-area-final-1000-websites/ninas-nails-hair-bay-area/,200,PASS
522,Mi Taqueria,https://axel-slid.github.io/bay-area-final-1000-websites/mi-taqueria-bay-area/,200,PASS
523,J&J Hawaiian Barbeque,https://axel-slid.github.io/bay-area-final-1000-websites/jj-hawaiian-barbeque-bay-area/,200,PASS
524,Simpson's Barber Shop,https://axel-slid.github.io/bay-area-final-1000-websites/simpsons-barber-shop-bay-area/,200,PASS
525,Park Avenue Salon and Spa,https://axel-slid.github.io/bay-area-final-1000-websites/park-avenue-salon-and-spa-menlo-park/,200,PASS
526,LaMigliore Salon,https://axel-slid.github.io/bay-area-final-1000-websites/lamigliore-salon-menlo-park/,200,PASS
527,Sky Nails,https://axel-slid.github.io/bay-area-final-1000-websites/sky-nails-menlo-park/,200,PASS
528,Las Parrillas,https://axel-slid.github.io/bay-area-final-1000-websites/las-parrillas-bay-area/,200,PASS
529,Tere's Boutique,https://axel-slid.github.io/bay-area-final-1000-websites/teres-boutique-bay-area/,200,PASS
530,Rocio Alvizar,https://axel-slid.github.io/bay-area-final-1000-websites/rocio-alvizar-bay-area/,200,PASS
531,Vico's Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/vicos-beauty-salon-bay-area/,200,PASS
532,Amparo's Shoe Repair,https://axel-slid.github.io/bay-area-final-1000-websites/amparos-shoe-repair-bay-area/,200,PASS
533,Turfside Grille,https://axel-slid.github.io/bay-area-final-1000-websites/turfside-grille-bay-area/,200,PASS
534,Zessy's Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/zessys-beauty-salon-bay-area/,200,PASS
535,Hometown Noodles,https://axel-slid.github.io/bay-area-final-1000-websites/hometown-noodles-bay-area/,200,PASS
536,United,https://axel-slid.github.io/bay-area-final-1000-websites/united-bay-area/,200,PASS
537,Taqueria Gonzales,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-gonzales-bay-area/,200,PASS
538,Villa Latina,https://axel-slid.github.io/bay-area-final-1000-websites/villa-latina-bay-area/,200,PASS
539,Irma's Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/irmas-beauty-salon-bay-area/,200,PASS
540,Hair and Nails by Nancy,https://axel-slid.github.io/bay-area-final-1000-websites/hair-and-nails-by-nancy-bay-area/,200,PASS
541,Glamerous Looks Salon,https://axel-slid.github.io/bay-area-final-1000-websites/glamerous-looks-salon-bay-area/,200,PASS
542,Joyeria 3RRR,https://axel-slid.github.io/bay-area-final-1000-websites/joyeria-3rrr-bay-area/,200,PASS
543,Samantha's Salon,https://axel-slid.github.io/bay-area-final-1000-websites/samanthas-salon-bay-area/,200,PASS
544,San Luis Auto Glass,https://axel-slid.github.io/bay-area-final-1000-websites/san-luis-auto-glass-bay-area/,200,PASS
545,L&M Transmissions,https://axel-slid.github.io/bay-area-final-1000-websites/lm-transmissions-bay-area/,200,PASS
546,Joe's Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/joes-auto-repair-bay-area/,200,PASS
547,Tzintzun Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/tzintzun-auto-repair-bay-area/,200,PASS
548,H&H Automotive,https://axel-slid.github.io/bay-area-final-1000-websites/hh-automotive-bay-area/,200,PASS
549,Uruapan,https://axel-slid.github.io/bay-area-final-1000-websites/uruapan-bay-area/,200,PASS
550,Osuna Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/osuna-auto-repair-bay-area/,200,PASS
551,A&S Automotive,https://axel-slid.github.io/bay-area-final-1000-websites/as-automotive-bay-area/,200,PASS
552,Redwood City Transmission,https://axel-slid.github.io/bay-area-final-1000-websites/redwood-city-transmission-bay-area/,200,PASS
553,Estraella Smog Check,https://axel-slid.github.io/bay-area-final-1000-websites/estraella-smog-check-bay-area/,200,PASS
554,La Chapina,https://axel-slid.github.io/bay-area-final-1000-websites/la-chapina-redwood-city/,200,PASS
555,Liebe's Auto Body,https://axel-slid.github.io/bay-area-final-1000-websites/liebes-auto-body-redwood-city/,200,PASS
556,La Tres Marias,https://axel-slid.github.io/bay-area-final-1000-websites/la-tres-marias-redwood-city/,200,PASS
557,MsKouture,https://axel-slid.github.io/bay-area-final-1000-websites/mskouture-bay-area/,200,PASS
558,SeeU Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/seeu-cafe-foster-city/,200,PASS
559,Belmont Dental,https://axel-slid.github.io/bay-area-final-1000-websites/belmont-dental-masonic-way/,200,PASS
560,Michele's Hair Care,https://axel-slid.github.io/bay-area-final-1000-websites/micheles-hair-care-bay-area/,200,PASS
561,Pilgrim Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/pilgrim-kitchen-belmont/,200,PASS
562,Java Blue (Patio Coffee Shop),https://axel-slid.github.io/bay-area-final-1000-websites/java-blue-patio-coffee-shop-bay-area/,200,PASS
563,Sunesy Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/sunesy-hair-design-bay-area/,200,PASS
564,The Pantry,https://axel-slid.github.io/bay-area-final-1000-websites/the-pantry-san-mateo/,200,PASS
565,Bucky’s Cocktail Lounge,https://axel-slid.github.io/bay-area-final-1000-websites/buckys-cocktail-lounge-san-mateo/,200,PASS
566,Spiedo Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/spiedo-restaurant-bay-area/,200,PASS
567,Izakaya Mai,https://axel-slid.github.io/bay-area-final-1000-websites/izakaya-mai-bay-area/,200,PASS
568,Gosch Bros Auto Pros,https://axel-slid.github.io/bay-area-final-1000-websites/gosch-bros-auto-pros-san-mateo/,200,PASS
569,L'Vian Boutique,https://axel-slid.github.io/bay-area-final-1000-websites/lvian-boutique-burlingame/,200,PASS
570,V&V Nails,https://axel-slid.github.io/bay-area-final-1000-websites/vv-nails-bay-area/,200,PASS
571,De Design,https://axel-slid.github.io/bay-area-final-1000-websites/de-design-bay-area/,200,PASS
572,The Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/the-kitchen-milbrae/,200,PASS
573,San Bruno Transmission & Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/san-bruno-transmission-auto-repair-bay-area/,200,PASS
574,Fil-Am Cuisine 2,https://axel-slid.github.io/bay-area-final-1000-websites/fil-am-cuisine-2-south-san-francisco/,200,PASS
575,South City Hair,https://axel-slid.github.io/bay-area-final-1000-websites/south-city-hair-south-san-francisco/,200,PASS
576,Melissa's Taqueria,https://axel-slid.github.io/bay-area-final-1000-websites/melissas-taqueria-brisbane/,200,PASS
577,Round N Round Pot,https://axel-slid.github.io/bay-area-final-1000-websites/round-n-round-pot-brisbane/,200,PASS
578,Pupuseria El Golazo,https://axel-slid.github.io/bay-area-final-1000-websites/pupuseria-el-golazo-bay-area/,200,PASS
579,Tikal,https://axel-slid.github.io/bay-area-final-1000-websites/tikal-san-francisco/,200,PASS
580,Western Donuts,https://axel-slid.github.io/bay-area-final-1000-websites/western-donuts-san-francisco/,200,PASS
581,Ray Oliver Caoili D.D.S.,https://axel-slid.github.io/bay-area-final-1000-websites/ray-oliver-caoili-dds-san-francisco/,200,PASS
582,J&J Hardware Store,https://axel-slid.github.io/bay-area-final-1000-websites/jj-hardware-store-san-francisco/,200,PASS
583,Taqueria La Iguana Azul,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-la-iguana-azul-san-francisco/,200,PASS
584,Taqueria Mi Sazon,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-mi-sazon-san-francisco/,200,PASS
585,Hayden Auto Care,https://axel-slid.github.io/bay-area-final-1000-websites/hayden-auto-care-san-francisco/,200,PASS
586,Excelsior Auto Care,https://axel-slid.github.io/bay-area-final-1000-websites/excelsior-auto-care-san-francisco/,200,PASS
587,BeeFadezz,https://axel-slid.github.io/bay-area-final-1000-websites/beefadezz-daly-city/,200,PASS
588,Da Pan,https://axel-slid.github.io/bay-area-final-1000-websites/da-pan-bay-area/,200,PASS
589,Emmy's Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/emmys-restaurant-san-francisco/,200,PASS
590,Mahogany House of Styles,https://axel-slid.github.io/bay-area-final-1000-websites/mahogany-house-of-styles-bay-area/,200,PASS
591,Java on Ocean Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/java-on-ocean-cafe-san-francisco/,200,PASS
592,Jolie Elegance Spa,https://axel-slid.github.io/bay-area-final-1000-websites/jolie-elegance-spa-bay-area/,200,PASS
593,Sakesan Sushi & Robata,https://axel-slid.github.io/bay-area-final-1000-websites/sakesan-sushi-robata-san-francisco/,200,PASS
594,Go Go 7,https://axel-slid.github.io/bay-area-final-1000-websites/go-go-7-san-francisco/,200,PASS
595,TS cafe,https://axel-slid.github.io/bay-area-final-1000-websites/ts-cafe-bay-area/,200,PASS
596,Unique Automotive,https://axel-slid.github.io/bay-area-final-1000-websites/unique-automotive-san-francisco/,200,PASS
597,Los Planes de Renderos,https://axel-slid.github.io/bay-area-final-1000-websites/los-planes-de-renderos-san-francisco/,200,PASS
598,Pacitas Salvadorean Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/pacitas-salvadorean-bakery-san-francisco/,200,PASS
599,Tanjessy Gifts Jewelry & Accessories,https://axel-slid.github.io/bay-area-final-1000-websites/tanjessy-gifts-jewelry-accessories-bay-area/,200,PASS
600,Oscar Laundromat,https://axel-slid.github.io/bay-area-final-1000-websites/oscar-laundromat-bay-area/,200,PASS
601,Double Shot Coffee,https://axel-slid.github.io/bay-area-final-1000-websites/double-shot-coffee-san-francisco/,200,PASS
602,Tasty Coffee,https://axel-slid.github.io/bay-area-final-1000-websites/tasty-coffee-san-francisco/,200,PASS
603,Cafe Bello,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-bello-san-francisco/,200,PASS
604,Higher Grounds Coffee House and Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/higher-grounds-coffee-house-and-restaurant-san-francisco/,200,PASS
605,Ming Hui Dim Sum,https://axel-slid.github.io/bay-area-final-1000-websites/ming-hui-dim-sum-bay-area/,200,PASS
606,Taqueria Gonzalez,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-gonzalez-bay-area/,200,PASS
607,2546 Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/2546-cafe-bay-area/,200,PASS
608,Ming Hing Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/ming-hing-restaurant-bay-area/,200,PASS
609,Golden City,https://axel-slid.github.io/bay-area-final-1000-websites/golden-city-bay-area/,200,PASS
610,Yan Li,https://axel-slid.github.io/bay-area-final-1000-websites/yan-li-bay-area/,200,PASS
611,Generation Nails,https://axel-slid.github.io/bay-area-final-1000-websites/generation-nails-bay-area/,200,PASS
612,3R Automotive,https://axel-slid.github.io/bay-area-final-1000-websites/3r-automotive-bay-area/,200,PASS
613,Tacos Los Altos,https://axel-slid.github.io/bay-area-final-1000-websites/tacos-los-altos-bay-area/,200,PASS
614,Moonlight Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/moonlight-cafe-bay-area/,200,PASS
615,Four Seasons Nails and Spa,https://axel-slid.github.io/bay-area-final-1000-websites/four-seasons-nails-and-spa-bay-area/,200,PASS
616,Bernal Heights Nail Care,https://axel-slid.github.io/bay-area-final-1000-websites/bernal-heights-nail-care-bay-area/,200,PASS
617,Progressive Grounds,https://axel-slid.github.io/bay-area-final-1000-websites/progressive-grounds-bay-area/,200,PASS
618,LP Decorative Plumbing,https://axel-slid.github.io/bay-area-final-1000-websites/lp-decorative-plumbing-bay-area/,200,PASS
619,Brown Bear Realty,https://axel-slid.github.io/bay-area-final-1000-websites/brown-bear-realty-bay-area/,200,PASS
620,Royal Cuckoo,https://axel-slid.github.io/bay-area-final-1000-websites/royal-cuckoo-san-francisco/,200,PASS
621,Taqueria Can-Cún,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-can-cun-san-francisco/,200,PASS
622,Healthy Nails,https://axel-slid.github.io/bay-area-final-1000-websites/healthy-nails-san-francisco/,200,PASS
623,Eco Jewelers,https://axel-slid.github.io/bay-area-final-1000-websites/eco-jewelers-bay-area/,200,PASS
624,Las Brisas de Acapulco,https://axel-slid.github.io/bay-area-final-1000-websites/las-brisas-de-acapulco-san-francisco/,200,PASS
625,El Honduras,https://axel-slid.github.io/bay-area-final-1000-websites/el-honduras-bay-area/,200,PASS
626,Pepe’s Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/pepes-auto-repair-bay-area/,200,PASS
627,The Phone Booth,https://axel-slid.github.io/bay-area-final-1000-websites/the-phone-booth-san-francisco/,200,PASS
628,Hollywood Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/hollywood-beauty-salon-bay-area/,200,PASS
629,Ariel’s Breakfast Mi Yucatan,https://axel-slid.github.io/bay-area-final-1000-websites/ariels-breakfast-mi-yucatan-san-francisco/,200,PASS
630,Lian Nails,https://axel-slid.github.io/bay-area-final-1000-websites/lian-nails-bay-area/,200,PASS
631,Eddy's Tax and Accounting,https://axel-slid.github.io/bay-area-final-1000-websites/eddys-tax-and-accounting-san-francisco/,200,PASS
632,El Rinconcito Nicaraguense,https://axel-slid.github.io/bay-area-final-1000-websites/el-rinconcito-nicaraguense-san-francisco/,200,PASS
633,Pacific Collision Care,https://axel-slid.github.io/bay-area-final-1000-websites/pacific-collision-care-bay-area/,200,PASS
634,Big Mouth Burgers & Beers,https://axel-slid.github.io/bay-area-final-1000-websites/big-mouth-burgers-beers-san-francisco/,200,PASS
635,Ezzo Rotisserie,https://axel-slid.github.io/bay-area-final-1000-websites/ezzo-rotisserie-san-francisco/,200,PASS
636,Primera Insurance Agency,https://axel-slid.github.io/bay-area-final-1000-websites/primera-insurance-agency-bay-area/,200,PASS
637,Vanessa's Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/vanessas-beauty-salon-bay-area/,200,PASS
638,Las Palmeras,https://axel-slid.github.io/bay-area-final-1000-websites/las-palmeras-san-francisco/,200,PASS
639,J. J. Jewelers,https://axel-slid.github.io/bay-area-final-1000-websites/j-j-jewelers-bay-area/,200,PASS
640,The Jelly Donut,https://axel-slid.github.io/bay-area-final-1000-websites/the-jelly-donut-san-francisco/,200,PASS
641,Jose R. Sanchez Diamond Setter,https://axel-slid.github.io/bay-area-final-1000-websites/jose-r-sanchez-diamond-setter-san-francisco/,200,PASS
642,Cholo Soy,https://axel-slid.github.io/bay-area-final-1000-websites/cholo-soy-bay-area/,200,PASS
643,Center Nails,https://axel-slid.github.io/bay-area-final-1000-websites/center-nails-bay-area/,200,PASS
644,Géminis Barber Shop,https://axel-slid.github.io/bay-area-final-1000-websites/geminis-barber-shop-bay-area/,200,PASS
645,Ambaro Salon & Barbet,https://axel-slid.github.io/bay-area-final-1000-websites/ambaro-salon-barbet-bay-area/,200,PASS
646,Ana's Dreams,https://axel-slid.github.io/bay-area-final-1000-websites/anas-dreams-bay-area/,200,PASS
647,Laura's Beauty and Barber Shop,https://axel-slid.github.io/bay-area-final-1000-websites/lauras-beauty-and-barber-shop-bay-area/,200,PASS
648,Homestead,https://axel-slid.github.io/bay-area-final-1000-websites/homestead-bay-area/,200,PASS
649,El Tepa,https://axel-slid.github.io/bay-area-final-1000-websites/el-tepa-bay-area/,200,PASS
650,La Barberhood,https://axel-slid.github.io/bay-area-final-1000-websites/la-barberhood-bay-area/,200,PASS
651,Clean Cut,https://axel-slid.github.io/bay-area-final-1000-websites/clean-cut-bay-area/,200,PASS
652,District Tea,https://axel-slid.github.io/bay-area-final-1000-websites/district-tea-san-francisco/,200,PASS
653,De Angelis,https://axel-slid.github.io/bay-area-final-1000-websites/de-angelis-bay-area/,200,PASS
654,Alhamra,https://axel-slid.github.io/bay-area-final-1000-websites/alhamra-bay-area/,200,PASS
655,Ramen Izakaya Goku,https://axel-slid.github.io/bay-area-final-1000-websites/ramen-izakaya-goku-san-francisco/,200,PASS
656,500 Club,https://axel-slid.github.io/bay-area-final-1000-websites/500-club-san-francisco/,200,PASS
657,Java Supreme,https://axel-slid.github.io/bay-area-final-1000-websites/java-supreme-san-francisco/,200,PASS
658,Angelica's Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/angelicas-hair-salon-san-francisco/,200,PASS
659,Little Kite Asian Fusion,https://axel-slid.github.io/bay-area-final-1000-websites/little-kite-asian-fusion-bay-area/,200,PASS
660,Ambaro,https://axel-slid.github.io/bay-area-final-1000-websites/ambaro-bay-area/,200,PASS
661,Fiesta Laundromat,https://axel-slid.github.io/bay-area-final-1000-websites/fiesta-laundromat-bay-area/,200,PASS
662,Pan Lido Salvadoreno,https://axel-slid.github.io/bay-area-final-1000-websites/pan-lido-salvadoreno-san-francisco/,200,PASS
663,El Trebol,https://axel-slid.github.io/bay-area-final-1000-websites/el-trebol-san-francisco/,200,PASS
664,Eyebrow Star,https://axel-slid.github.io/bay-area-final-1000-websites/eyebrow-star-bay-area/,200,PASS
665,Esperpento,https://axel-slid.github.io/bay-area-final-1000-websites/esperpento-san-francisco/,200,PASS
666,Hillside Laundromat,https://axel-slid.github.io/bay-area-final-1000-websites/hillside-laundromat-bay-area/,200,PASS
667,Dumpling Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/dumpling-kitchen-san-francisco/,200,PASS
668,Noe Bagels,https://axel-slid.github.io/bay-area-final-1000-websites/noe-bagels-san-francisco/,200,PASS
669,Of Barbers and Bears,https://axel-slid.github.io/bay-area-final-1000-websites/of-barbers-and-bears-san-francisco/,200,PASS
670,Choice Yakiniku,https://axel-slid.github.io/bay-area-final-1000-websites/choice-yakiniku-san-francisco/,200,PASS
671,Jenny's Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/jennys-hair-salon-bay-area/,200,PASS
672,Be Salon,https://axel-slid.github.io/bay-area-final-1000-websites/be-salon-san-francisco/,200,PASS
673,SF Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/sf-nail-spa-san-francisco/,200,PASS
674,Noodle Stop,https://axel-slid.github.io/bay-area-final-1000-websites/noodle-stop-san-francisco/,200,PASS
675,Thái Nghiệp Ký Mì Gia,https://axel-slid.github.io/bay-area-final-1000-websites/thai-nghiep-ky-mi-gia-bay-area/,200,PASS
676,Neon Shade,https://axel-slid.github.io/bay-area-final-1000-websites/neon-shade-bay-area/,200,PASS
677,Top Design Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/top-design-beauty-salon-san-francisco/,200,PASS
678,C & W Tailoring,https://axel-slid.github.io/bay-area-final-1000-websites/c-w-tailoring-bay-area/,200,PASS
679,Top Design Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/top-design-beauty-salon-bay-area/,200,PASS
680,All Bay Properties,https://axel-slid.github.io/bay-area-final-1000-websites/all-bay-properties-bay-area/,200,PASS
681,City Cuts,https://axel-slid.github.io/bay-area-final-1000-websites/city-cuts-san-francisco/,200,PASS
682,Sunny WheatField Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/sunny-wheatfield-cafe-san-francisco/,200,PASS
683,Happy Bakery / Dim Sum To Go,https://axel-slid.github.io/bay-area-final-1000-websites/happy-bakery-dim-sum-to-go-san-francisco/,200,PASS
684,Bon Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/bon-beauty-salon-san-francisco/,200,PASS
685,Steam Rice Roll King,https://axel-slid.github.io/bay-area-final-1000-websites/steam-rice-roll-king-san-francisco/,200,PASS
686,Guangdong Barbecue Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/guangdong-barbecue-restaurant-san-francisco/,200,PASS
687,Quê Huong Vietnamese Deli,https://axel-slid.github.io/bay-area-final-1000-websites/que-huong-vietnamese-deli-san-francisco/,200,PASS
688,Salon de Hong Kong,https://axel-slid.github.io/bay-area-final-1000-websites/salon-de-hong-kong-san-francisco/,200,PASS
689,Modern Design Salon,https://axel-slid.github.io/bay-area-final-1000-websites/modern-design-salon-san-francisco/,200,PASS
690,Salon 828,https://axel-slid.github.io/bay-area-final-1000-websites/salon-828-san-francisco/,200,PASS
691,"Randall W. Tom, DDS",https://axel-slid.github.io/bay-area-final-1000-websites/randall-w-tom-dds-san-francisco/,200,PASS
692,PPQ (Phở Phú Quốc) Beef Noodle House,https://axel-slid.github.io/bay-area-final-1000-websites/ppq-pho-phu-quoc-beef-noodle-house-san-francisco/,200,PASS
693,TopCuts,https://axel-slid.github.io/bay-area-final-1000-websites/topcuts-san-francisco/,200,PASS
694,T T Nail Spa Waxing,https://axel-slid.github.io/bay-area-final-1000-websites/t-t-nail-spa-waxing-san-francisco/,200,PASS
695,Unique Beauty,https://axel-slid.github.io/bay-area-final-1000-websites/unique-beauty-san-francisco/,200,PASS
696,Lola Milo Salon,https://axel-slid.github.io/bay-area-final-1000-websites/lola-milo-salon-san-francisco/,200,PASS
697,Carol Yee Insurance Agency,https://axel-slid.github.io/bay-area-final-1000-websites/carol-yee-insurance-agency-san-francisco/,200,PASS
698,Yoma Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/yoma-cafe-san-francisco/,200,PASS
699,Friendly Cuts,https://axel-slid.github.io/bay-area-final-1000-websites/friendly-cuts-san-francisco/,200,PASS
700,Mai Ling Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/mai-ling-hair-design-san-francisco/,200,PASS
701,Irving Subs and Cheese Shop,https://axel-slid.github.io/bay-area-final-1000-websites/irving-subs-and-cheese-shop-san-francisco/,200,PASS
702,Ben Salon,https://axel-slid.github.io/bay-area-final-1000-websites/ben-salon-san-francisco/,200,PASS
703,Yummy Yummy,https://axel-slid.github.io/bay-area-final-1000-websites/yummy-yummy-san-francisco/,200,PASS
704,Social Cleaning Laundromat,https://axel-slid.github.io/bay-area-final-1000-websites/social-cleaning-laundromat-san-francisco/,200,PASS
705,High Touch Nail Salon,https://axel-slid.github.io/bay-area-final-1000-websites/high-touch-nail-salon-san-francisco/,200,PASS
706,Avenue Dental,https://axel-slid.github.io/bay-area-final-1000-websites/avenue-dental-san-francisco/,200,PASS
707,Accent on Beauty,https://axel-slid.github.io/bay-area-final-1000-websites/accent-on-beauty-san-francisco/,200,PASS
708,New Eritrean Restaurant & Bar,https://axel-slid.github.io/bay-area-final-1000-websites/new-eritrean-restaurant-bar-san-francisco/,200,PASS
709,Qing Shu,https://axel-slid.github.io/bay-area-final-1000-websites/qing-shu-san-francisco/,200,PASS
710,Yancy's Saloon,https://axel-slid.github.io/bay-area-final-1000-websites/yancys-saloon-san-francisco/,200,PASS
711,Street Taco,https://axel-slid.github.io/bay-area-final-1000-websites/street-taco-san-francisco/,200,PASS
712,Pasquale's,https://axel-slid.github.io/bay-area-final-1000-websites/pasquales-san-francisco/,200,PASS
